           2  0.371048986987126     
           3  0.108760467831887     
           4  4.381553216145331E-002
           5  2.462222918918238E-002
           6  1.491421959243053E-002
           7  9.683100501736886E-003
           8  6.560965300256478E-003
           9  4.591817485652456E-003
          10  3.292097519160414E-003
          11  2.404644709560687E-003
          12  1.782080495296789E-003
          13  1.335836708199085E-003
          14  1.010380647690510E-003
          15  7.696731802495871E-004
          16  2.859233419587242E-006
          17  1.833821259023832E-006
          18  8.367535252167778E-007
          19  5.283034690357153E-007
          20  3.318427481044485E-007
          21  2.384664311393071E-007
          22  1.654373425174737E-007
          23  1.123671537356312E-007
          24  7.522976808468243E-008
