0.11527023505917339E+12     0.23542058628674416E-14
0.11527033175399551E+12     0.66477256101873462E-14
0.11527042844881763E+12     0.15946865982476692E-13
0.11527052514363976E+12     0.31371668197516633E-13
0.11527062183846188E+12     0.49095578868202170E-13
0.11527071853328401E+12     0.61703066100999157E-13
0.11527081522810614E+12     0.66741188338335162E-13
0.11527091192292827E+12     0.67750739022337159E-13
0.11527100861775038E+12     0.67796412877860333E-13
0.11527110531257251E+12     0.67853593079792409E-13
0.11527120200739464E+12     0.68101196022157368E-13
0.11527129870221677E+12     0.68546247210310743E-13
0.11527139539703889E+12     0.69086660943240310E-13
0.11527149209186101E+12     0.69258615131981658E-13
0.11527158878668314E+12     0.67350537979202006E-13
0.11527168548150526E+12     0.59636065080761680E-13
0.11527178217632739E+12     0.44157533514959608E-13
0.11527187887114952E+12     0.26047509271209244E-13
0.11527197556597165E+12     0.12339686165861232E-13
0.11527207226079376E+12     0.48599603716753395E-14
0.11527216895561589E+12     0.16425457384179186E-14
0.11527226565043802E+12     0.48566321337513261E-15
0.11527236234526015E+12     0.12676782130929822E-15
0.11527245904008228E+12     0.29307316731029198E-16
0.23053604821668451E+12     0.17868138986581020E-13
0.23053624160261945E+12     0.47042844123130964E-13
0.23053643498855435E+12     0.95897361025543470E-13
0.23053662837448929E+12     0.14066460128801461E-12
0.23053682176042419E+12     0.15127711275414154E-12
0.23053701514635913E+12     0.14052317057219720E-12
0.23053720853229407E+12     0.12978654471591289E-12
0.23053740191822897E+12     0.12322464350043072E-12
0.23053759530416391E+12     0.12039430743924090E-12
0.23053778869009882E+12     0.12089013512139891E-12
0.23053798207603375E+12     0.12470672584994763E-12
0.23053817546196869E+12     0.13216273824105803E-12
0.23053836884790359E+12     0.14360391996736922E-12
0.23053856223383853E+12     0.15872540858685929E-12
0.23053875561977344E+12     0.17552316433647788E-12
0.23053894900570837E+12     0.18875503056597319E-12
0.23053914239164331E+12     0.18471584719860480E-12
0.23053933577757822E+12     0.14471736963125071E-12
0.23053952916351315E+12     0.83344870255604030E-13
0.23053972254944806E+12     0.36231614671658736E-13
0.23053991593538300E+12     0.12728346961164176E-13
0.23054010932131793E+12     0.38043849990438584E-14
0.23054030270725284E+12     0.99322233585727286E-15
0.23054049609318777E+12     0.22888601187222921E-15
0.11527023505917339E+12     0.12483186681080266E-14
0.11527033175399551E+12     0.40181610712658942E-14
0.11527042844881763E+12     0.11066237849598900E-13
0.11527052514363976E+12     0.25075770606697495E-13
0.11527062183846188E+12     0.44475835983182636E-13
0.11527071853328401E+12     0.60442549838120000E-13
0.11527081522810614E+12     0.66903141884734232E-13
0.11527091192292827E+12     0.67734970857200058E-13
0.11527100861775038E+12     0.67438841755042427E-13
0.11527110531257251E+12     0.67231056551949864E-13
0.11527120200739464E+12     0.67239205696322482E-13
0.11527129870221677E+12     0.67470913814963929E-13
0.11527139539703889E+12     0.67933656251694622E-13
0.11527149209186101E+12     0.68597801965461471E-13
0.11527158878668314E+12     0.69190689358412580E-13
0.11527168548150526E+12     0.68131376728327456E-13
0.11527178217632739E+12     0.60649313412158142E-13
0.11527187887114952E+12     0.43644281369050181E-13
0.11527197556597165E+12     0.24091195722667433E-13
0.11527207226079376E+12     0.10461113286955429E-13
0.11527216895561589E+12     0.37539344220514374E-14
0.11527226565043802E+12     0.11555358971865767E-14
0.11527236234526015E+12     0.31122248769901423E-15
0.11527245904008228E+12     0.73953995668013966E-16
0.23053604821668451E+12     0.97606141263081427E-14
0.23053624160261945E+12     0.30086505668336508E-13
0.23053643498855435E+12     0.73651171521744087E-13
0.23053662837448929E+12     0.12967543378440251E-12
0.23053682176042419E+12     0.15558313589099414E-12
0.23053701514635913E+12     0.14569189485521065E-12
0.23053720853229407E+12     0.13091752514601709E-12
0.23053740191822897E+12     0.12070019950435255E-12
0.23053759530416391E+12     0.11468841002575843E-12
0.23053778869009882E+12     0.11204660126964395E-12
0.23053798207603375E+12     0.11233313611637260E-12
0.23053817546196869E+12     0.11556173914015245E-12
0.23053836884790359E+12     0.12215953847163252E-12
0.23053856223383853E+12     0.13279463147380373E-12
0.23053875561977344E+12     0.14783493771604397E-12
0.23053894900570837E+12     0.16616047295525869E-12
0.23053914239164331E+12     0.18294602858754499E-12
0.23053933577757822E+12     0.18164512683562695E-12
0.23053952916351315E+12     0.13758044016884867E-12
0.23053972254944806E+12     0.72873227363971223E-13
0.23053991593538300E+12     0.28632252182615410E-13
0.23054010932131793E+12     0.91026789131201587E-14
0.23054030270725284E+12     0.24719568357459274E-14
0.23054049609318777E+12     0.58741052183107003E-15
0.11527023505917339E+12     0.70888582790213036E-15
0.11527033175399551E+12     0.27199023896239917E-14
0.11527042844881763E+12     0.89161308112527165E-14
0.11527052514363976E+12     0.23699545386774213E-13
0.11527062183846188E+12     0.46763779917870317E-13
0.11527071853328401E+12     0.64259389153059790E-13
0.11527081522810614E+12     0.68016593523509022E-13
0.11527091192292827E+12     0.67248275938955985E-13
0.11527100861775038E+12     0.66504119935074965E-13
0.11527110531257251E+12     0.66071502232648533E-13
0.11527120200739464E+12     0.65861000587375145E-13
0.11527129870221677E+12     0.65795158342719480E-13
0.11527139539703889E+12     0.65843472343931660E-13
0.11527149209186101E+12     0.66027931903950938E-13
0.11527158878668314E+12     0.66417223077365013E-13
0.11527168548150526E+12     0.67099032408101964E-13
0.11527178217632739E+12     0.68096915189349439E-13
0.11527187887114952E+12     0.68803087402627690E-13
0.11527197556597165E+12     0.63666382176840580E-13
0.11527207226079376E+12     0.44462888952256767E-13
0.11527216895561589E+12     0.21685128917284741E-13
0.11527226565043802E+12     0.79418871725764543E-14
0.11527236234526015E+12     0.23775492015167510E-14
0.11527245904008228E+12     0.61040471474087552E-15
0.23053604821668451E+12     0.56828217765463030E-14
0.23053624160261945E+12     0.21144379541800274E-13
0.23053643498855435E+12     0.62837440764745775E-13
0.23053662837448929E+12     0.12997588861527599E-12
0.23053682176042419E+12     0.16405492045174564E-12
0.23053701514635913E+12     0.14768378347652133E-12
0.23053720853229407E+12     0.12673313387209067E-12
0.23053740191822897E+12     0.11208773081273058E-12
0.23053759530416391E+12     0.10285870396376141E-12
0.23053778869009882E+12     0.97424962297035444E-13
0.23053798207603375E+12     0.94583698578832144E-13
0.23053817546196869E+12     0.93650532915255420E-13
0.23053836884790359E+12     0.94392497328526173E-13
0.23053856223383853E+12     0.96990739752443424E-13
0.23053875561977344E+12     0.10206199755543710E-12
0.23053894900570837E+12     0.11070472292607668E-12
0.23053914239164331E+12     0.12439078986601243E-12
0.23053933577757822E+12     0.14410822121394800E-12
0.23053952916351315E+12     0.16755897311040443E-12
0.23053972254944806E+12     0.17595393926528754E-12
0.23053991593538300E+12     0.12724873143655118E-12
0.23054010932131793E+12     0.57536487294415128E-13
0.23054030270725284E+12     0.18658590072152479E-13
0.23054049609318777E+12     0.49086062102747482E-14
0.11527023505917339E+12     0.22267449071614058E-14
0.11527033175399551E+12     0.63164432386763229E-14
0.11527042844881763E+12     0.15272802371097548E-13
0.11527052514363976E+12     0.30448627676985769E-13
0.11527062183846188E+12     0.48576859620993713E-13
0.11527071853328401E+12     0.62387167306839905E-13
0.11527081522810614E+12     0.68675415716277197E-13
0.11527091192292827E+12     0.70429563342211817E-13
0.11527100861775038E+12     0.70779359056957156E-13
0.11527110531257251E+12     0.70842745707278030E-13
0.11527120200739464E+12     0.70851176537667056E-13
0.11527129870221677E+12     0.70832252385382797E-13
0.11527139539703889E+12     0.70721701834207448E-13
0.11527149209186101E+12     0.70116512798207587E-13
0.11527158878668314E+12     0.67328404660414608E-13
0.11527168548150526E+12     0.58722779766043185E-13
0.11527178217632739E+12     0.42787214260819929E-13
0.11527187887114952E+12     0.24898920209151195E-13
0.11527197556597165E+12     0.11684633624972180E-13
0.11527207226079376E+12     0.45741977242910622E-14
0.11527216895561589E+12     0.15397036151086722E-14
0.11527226565043802E+12     0.45383643990101467E-15
0.11527236234526015E+12     0.11813539923958608E-15
0.11527245904008228E+12     0.27240399069464889E-16
0.23053604821668451E+12     0.19956975250007372E-13
0.23053624160261945E+12     0.53890613470522153E-13
0.23053643498855435E+12     0.11652607567217668E-12
0.23053662837448929E+12     0.18982499878492017E-12
0.23053682176042419E+12     0.23334055672362629E-12
0.23053701514635913E+12     0.24368110950232353E-12
0.23053720853229407E+12     0.24450941867532454E-12
0.23053740191822897E+12     0.24453233281870825E-12
0.23053759530416391E+12     0.24453265656777977E-12
0.23053778869009882E+12     0.24453266175135686E-12
0.23053798207603375E+12     0.24453266192144925E-12
0.23053817546196869E+12     0.24453266141007993E-12
0.23053836884790359E+12     0.24453264281888249E-12
0.23053856223383853E+12     0.24453130204493387E-12
0.23053875561977344E+12     0.24444957419504819E-12
0.23053894900570837E+12     0.24231512452100384E-12
0.23053914239164331E+12     0.22381826133179356E-12
0.23053933577757822E+12     0.16743427455946604E-12
0.23053952916351315E+12     0.93293084575412890E-13
0.23053972254944806E+12     0.39858764781596041E-13
0.23053991593538300E+12     0.13912552420327146E-13
0.23054010932131793E+12     0.41537985419037439E-14
0.23054030270725284E+12     0.10855337443283110E-14
0.23054049609318777E+12     0.25057698643845312E-15
0.11527023505917339E+12     0.11836408830741989E-14
0.11527033175399551E+12     0.38203641989156188E-14
0.11527042844881763E+12     0.10576969805912369E-13
