           2          24
0.11527023505917339E+12     0.45082821866377198E-15
0.11527033175399551E+12     0.13341579149983838E-14
0.11527042844881763E+12     0.33832882252232931E-14
0.11527052514363976E+12     0.70910992634653750E-14
0.11527062183846188E+12     0.11784987294708535E-13
0.11527071853328401E+12     0.15353118085949377E-13
0.11527081522810614E+12     0.16725150958381580E-13
0.11527091192292827E+12     0.16926605857149390E-13
0.11527100861775038E+12     0.16890104450067176E-13
0.11527110531257251E+12     0.16869582708110428E-13
0.11527120200739464E+12     0.16899724606367971E-13
0.11527129870221677E+12     0.16980736539898525E-13
0.11527139539703889E+12     0.17099001761898997E-13
0.11527149209186101E+12     0.17189589428215805E-13
0.11527158878668314E+12     0.16996942753891747E-13
0.11527168548150526E+12     0.15868492550071970E-13
0.11527178217632739E+12     0.13081853926912512E-13
0.11527187887114952E+12     0.90187338327386882E-14
0.11527197556597165E+12     0.51924193302542201E-14
0.11527207226079376E+12     0.25075751068209952E-14
0.11527216895561589E+12     0.99520012870556510E-15
0.11527226565043802E+12     0.32776064417288339E-15
0.11527236234526015E+12     0.92271784015261030E-16
0.11527245904008228E+12     0.22680802579315560E-16
0.23053604821668451E+12     0.34550103857541795E-14
0.23053624160261945E+12     0.96362582938882091E-14
0.23053643498855435E+12     0.21204594188152127E-13
0.23053662837448929E+12     0.33905318817830895E-13
0.23053682176042419E+12     0.38476777239762140E-13
0.23053701514635913E+12     0.35764414192876123E-13
0.23053720853229407E+12     0.32497360502415460E-13
0.23053740191822897E+12     0.30351318892532817E-13
0.23053759530416391E+12     0.29215837129017557E-13
0.23053778869009882E+12     0.28925039613379876E-13
0.23053798207603375E+12     0.29412813559633826E-13
0.23053817546196869E+12     0.30710394263828674E-13
0.23053836884790359E+12     0.32901036959884915E-13
0.23053856223383853E+12     0.36011397549339773E-13
0.23053875561977344E+12     0.39818579398397121E-13
0.23053894900570837E+12     0.43529356577650517E-13
0.23053914239164331E+12     0.44860720320679443E-13
0.23053933577757822E+12     0.39721125630883027E-13
0.23053952916351315E+12     0.27657568376174698E-13
0.23053972254944806E+12     0.15242554784380687E-13
0.23053991593538300E+12     0.68916771683633476E-14
0.23054010932131793E+12     0.24834061526692234E-14
0.23054030270725284E+12     0.72675548677284283E-15
0.23054049609318777E+12     0.18077208187782316E-15
0.11527023505917339E+12     0.42678417483788035E-15
0.11527033175399551E+12     0.12680644195699798E-14
0.11527042844881763E+12     0.32379697472520426E-14
0.11527052514363976E+12     0.68678590245128765E-14
0.11527062183846188E+12     0.11625783859781033E-13
0.11527071853328401E+12     0.15493146469571786E-13
0.11527081522810614E+12     0.17214031804354525E-13
0.11527091192292827E+12     0.17634725782115931E-13
0.11527100861775038E+12     0.17703719932111412E-13
0.11527110531257251E+12     0.17714191934295968E-13
0.11527120200739464E+12     0.17715515314258085E-13
0.11527129870221677E+12     0.17712961777949654E-13
0.11527139539703889E+12     0.17697847591167237E-13
0.11527149209186101E+12     0.17614023610163360E-13
0.11527158878668314E+12     0.17212884673620953E-13
0.11527168548150526E+12     0.15853761265946520E-13
0.11527178217632739E+12     0.12880192318149977E-13
0.11527187887114952E+12     0.87682033102621150E-14
0.11527197556597165E+12     0.50029736578204880E-14
0.11527207226079376E+12     0.23967977503499484E-14
0.11527216895561589E+12     0.94500886837188827E-15
0.11527226565043802E+12     0.31001588852213645E-15
0.11527236234526015E+12     0.87095359599448909E-16
0.11527245904008228E+12     0.21381546333118182E-16
0.23053604821668451E+12     0.38398653071316267E-14
0.23053624160261945E+12     0.10934297993955407E-13
0.23053643498855435E+12     0.25288172995096226E-13
0.23053662837448929E+12     0.44397352169129344E-13
0.23053682176042419E+12     0.57514899620347955E-13
0.23053701514635913E+12     0.60883032958956152E-13
0.23053720853229407E+12     0.61128085987602986E-13
0.23053740191822897E+12     0.61133114043783088E-13
0.23053759530416391E+12     0.61133164356154567E-13
0.23053778869009882E+12     0.61133165065990466E-13
0.23053798207603375E+12     0.61133165088948414E-13
0.23053817546196869E+12     0.61133165020043408E-13
0.23053836884790359E+12     0.61133162514905352E-13
0.23053856223383853E+12     0.61132981833940078E-13
0.23053875561977344E+12     0.61121959196725063E-13
0.23053894900570837E+12     0.60831648885150199E-13
0.23053914239164331E+12     0.58180352868053488E-13
0.23053933577757822E+12     0.48667957128847193E-13
0.23053952916351315E+12     0.32507136529043296E-13
0.23053972254944806E+12     0.17449245048583436E-13
0.23053991593538300E+12     0.76989187178880146E-14
0.23054010932131793E+12     0.27221360135284995E-14
0.23054030270725284E+12     0.78988127238720797E-15
0.23054049609318777E+12     0.19599426153900583E-15
